LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
28.5,32.5,2023,200,29.33,30.28,38.34,21.72,0.0,29.42,3.06,1.87,3.92
29.5,27.5,2023,200,29.96,31.21,39.35,22.62,0.0,39.73,2.92,1.55,4.9
29.5,32.5,2023,200,29.39,30.11,36.52,23.46,0.0,45.44,2.95,1.64,4.42
30.5,27.5,2023,200,30.64,28.3,36.65,20.66,0.0,51.61,3.62,1.93,5.05
30.5,32.5,2023,200,29.76,30.42,39.54,22.13,0.0,51.51,2.24,0.88,5.11
31.5,27.5,2023,200,28.37,27.15,28.78,25.54,0.0,72.95,4.19,3.33,4.73
31.5,32.5,2023,200,27.64,27.04,27.55,26.59,0.0,82.58,3.39,1.96,4.67
23.5,27.5,2023,201,29.39,32.95,42.01,23.54,0.0,16.88,3.02,1.49,5.56
23.5,32.5,2023,201,28.31,36.21,43.96,27.99,0.0,17.65,3.04,2.2,4.29
24.5,27.5,2023,201,29.41,31.84,40.44,24.36,0.0,18.48,2.42,0.99,5.23
24.5,32.5,2023,201,28.54,34.8,43.4,26.14,0.0,16.06,2.91,1.4,5.49
25.5,27.5,2023,201,29.16,32.49,40.13,26.5,0.0,17.55,2.47,0.43,4.76
25.5,32.5,2023,201,27.8,34.59,42.81,26.24,0.0,16.88,2.75,1.4,5.01
26.5,27.5,2023,201,29.33,32.99,40.68,26.72,0.0,18.65,2.23,0.49,4.39
26.5,32.5,2023,201,28.03,33.67,41.4,25.28,0.0,18.8,2.67,1.41,4.74
27.5,27.5,2023,201,29.4,33.29,40.38,27.61,0.0,19.31,2.16,0.39,4.06
27.5,32.5,2023,201,28.6,31.73,39.01,23.7,0.0,20.98,2.79,1.34,5.05
28.5,27.5,2023,201,29.5,31.96,39.17,24.72,0.0,22.58,2.0,1.05,3.73
28.5,32.5,2023,201,29.17,30.95,38.74,22.53,0.0,27.83,2.38,1.21,4.06
29.5,27.5,2023,201,29.39,32.09,40.29,23.29,0.0,35.85,2.84,1.66,5.55
29.5,32.5,2023,201,29.17,31.44,37.99,24.56,0.0,41.59,2.27,0.91,4.61
30.5,27.5,2023,201,29.72,28.65,36.99,20.55,0.0,50.7,3.09,1.71,5.05
30.5,32.5,2023,201,30.01,31.94,40.66,24.47,0.0,42.94,2.61,0.43,4.63
31.5,27.5,2023,201,27.66,27.3,28.76,25.61,0.0,74.83,3.13,2.3,4.22
31.5,32.5,2023,201,26.69,28.16,29.31,27.4,0.0,72.3,3.33,2.09,5.6
23.5,27.5,2023,202,29.78,32.9,41.3,24.76,0.0,13.05,4.23,3.01,6.26
23.5,32.5,2023,202,27.09,36.3,44.21,28.01,0.0,16.98,3.31,1.87,5.32
24.5,27.5,2023,202,29.91,31.38,39.71,22.71,0.0,16.46,3.35,1.7,5.24
24.5,32.5,2023,202,28.66,35.59,44.26,26.81,0.0,16.58,3.29,1.45,5.31
25.5,27.5,2023,202,29.25,32.17,39.85,24.09,0.0,16.91,3.04,1.34,4.95
25.5,32.5,2023,202,28.18,35.35,43.37,27.14,0.0,17.82,3.22,1.21,5.23
26.5,27.5,2023,202,29.86,32.61,40.52,24.21,0.0,18.56,2.79,1.35,4.97
26.5,32.5,2023,202,28.16,34.29,41.86,27.03,0.0,18.51,3.36,1.31,5.57
27.5,27.5,2023,202,29.73,32.46,39.96,24.74,0.0,20.89,3.0,1.8,4.85
27.5,32.5,2023,202,28.44,31.83,38.74,25.48,0.0,19.75,3.48,1.35,5.95
28.5,27.5,2023,202,29.7,32.13,39.52,23.84,0.0,25.35,2.96,1.59,4.02
28.5,32.5,2023,202,28.74,30.4,37.84,23.22,0.0,25.8,3.29,1.4,5.22
29.5,27.5,2023,202,29.51,33.85,41.87,24.65,0.0,28.68,3.21,2.16,5.1
29.5,32.5,2023,202,28.51,30.38,36.43,24.81,0.0,43.26,3.4,2.5,5.18
30.5,27.5,2023,202,30.07,30.71,39.29,21.78,0.0,34.46,2.91,1.42,5.49
30.5,32.5,2023,202,29.8,30.76,38.38,24.65,0.0,40.44,2.22,0.3,4.84
31.5,27.5,2023,202,26.87,28.76,30.82,26.74,0.0,70.39,3.51,2.34,4.64
31.5,32.5,2023,202,28.44,28.18,28.74,27.84,0.0,68.58,2.53,1.17,3.56
23.5,27.5,2023,203,29.68,31.62,38.95,23.81,0.0,16.9,4.76,3.26,6.21
23.5,32.5,2023,203,28.94,34.83,42.14,27.88,0.0,16.18,4.38,3.26,5.54
24.5,27.5,2023,203,29.68,30.85,38.2,23.17,0.0,18.66,4.36,2.42,6.63
24.5,32.5,2023,203,29.32,33.97,41.36,27.03,0.0,13.26,4.21,2.67,5.28
25.5,27.5,2023,203,29.55,31.58,39.01,23.49,0.0,18.55,3.95,1.84,6.58
25.5,32.5,2023,203,29.16,33.34,41.68,25.09,0.0,13.79,3.65,2.12,5.26
26.5,27.5,2023,203,29.08,32.35,40.03,23.71,0.0,19.78,3.71,1.54,6.3
26.5,32.5,2023,203,29.34,32.96,40.98,24.45,0.0,15.38,3.3,1.88,4.32
27.5,27.5,2023,203,29.04,32.64,39.98,24.1,0.0,22.16,3.85,1.43,5.97
27.5,32.5,2023,203,30.18,31.57,40.22,22.48,0.0,18.26,3.84,2.35,4.92
28.5,27.5,2023,203,29.46,33.1,40.75,25.38,0.0,23.23,3.72,0.74,5.86
28.5,32.5,2023,203,29.92,29.54,37.61,21.0,0.0,26.78,4.72,2.83,5.97
29.5,27.5,2023,203,29.22,34.07,43.48,25.1,0.0,26.19,3.69,0.94,7.99
29.5,32.5,2023,203,29.77,29.94,36.54,22.64,0.0,41.08,3.69,2.35,4.77
30.5,27.5,2023,203,29.84,31.39,40.0,23.98,0.0,34.56,4.96,1.95,8.02
30.5,32.5,2023,203,30.04,30.9,40.43,22.3,0.0,44.5,2.36,0.5,4.84
31.5,27.5,2023,203,27.35,28.36,30.4,26.55,0.0,81.73,4.9,4.06,6.05
31.5,32.5,2023,203,26.99,27.74,28.42,26.82,0.0,85.38,3.2,2.39,4.14
23.5,27.5,2023,204,29.4,31.37,38.6,24.79,0.0,17.53,4.53,2.74,6.28
23.5,32.5,2023,204,29.15,34.28,42.02,25.7,0.0,16.56,3.08,1.88,4.17
24.5,27.5,2023,204,29.44,30.6,37.88,23.89,0.0,19.82,4.48,2.13,6.93
24.5,32.5,2023,204,29.18,33.75,42.18,25.56,0.0,14.77,3.14,1.65,4.62
25.5,27.5,2023,204,29.77,31.43,38.63,24.34,0.0,20.82,4.26,1.76,6.68
25.5,32.5,2023,204,29.02,33.92,42.51,25.61,0.0,15.63,3.0,1.67,4.03
26.5,27.5,2023,204,29.67,32.1,39.72,23.76,0.0,21.96,3.99,1.82,6.01
26.5,32.5,2023,204,29.1,34.34,43.0,24.71,0.0,15.92,2.46,1.15,3.95
27.5,27.5,2023,204,29.8,32.14,39.94,23.97,0.0,24.35,3.77,1.63,6.05
27.5,32.5,2023,204,29.66,32.99,41.5,23.96,0.0,18.9,4.27,3.16,6.09
28.5,27.5,2023,204,29.68,32.34,40.54,23.72,0.0,29.3,3.32,1.65,5.1
28.5,32.5,2023,204,29.49,30.75,38.39,22.64,0.0,27.77,5.13,3.92,6.54
29.5,27.5,2023,204,29.24,33.97,43.47,24.03,0.0,36.45,3.75,2.13,5.45
29.5,32.5,2023,204,29.42,30.9,37.47,23.57,0.0,44.23,3.93,2.67,5.16
30.5,27.5,2023,204,30.04,31.48,40.0,24.59,0.0,47.77,5.47,3.9,6.9
30.5,32.5,2023,204,29.44,32.13,41.23,23.71,0.0,47.19,2.61,0.94,5.17
31.5,27.5,2023,204,27.64,28.3,29.83,26.82,0.0,85.8,5.23,4.7,6.24
31.5,32.5,2023,204,25.9,28.48,29.53,27.63,0.0,87.17,2.89,1.01,4.74
23.5,27.5,2023,205,29.08,31.74,39.23,24.11,0.0,17.44,3.93,2.63,5.71
23.5,32.5,2023,205,28.98,35.35,42.51,28.04,0.0,18.76,3.06,1.89,4.39
24.5,27.5,2023,205,29.12,31.14,38.63,23.73,0.0,18.95,4.0,2.04,6.1
24.5,32.5,2023,205,28.89,35.01,43.23,26.4,0.0,17.23,2.34,1.16,3.68
25.5,27.5,2023,205,28.89,32.13,39.73,24.03,0.0,19.57,4.08,1.81,6.93
25.5,32.5,2023,205,28.76,35.28,43.81,26.33,0.0,16.48,1.99,0.21,4.01
26.5,27.5,2023,205,28.89,33.16,40.77,24.68,0.0,19.96,4.4,2.02,7.11
26.5,32.5,2023,205,28.79,35.43,43.26,27.1,0.0,16.98,2.84,0.53,4.83
27.5,27.5,2023,205,28.98,33.13,40.66,24.4,0.0,23.08,4.91,2.79,6.92
27.5,32.5,2023,205,29.46,33.94,41.49,26.35,0.0,17.38,3.55,0.27,5.31
28.5,27.5,2023,205,28.82,32.6,41.83,23.78,0.0,33.04,4.86,1.78,9.09
28.5,32.5,2023,205,29.45,31.77,40.19,23.5,0.0,23.26,3.09,2.34,4.42
29.5,27.5,2023,205,28.2,33.51,43.59,24.25,0.0,42.9,5.21,1.85,9.55
29.5,32.5,2023,205,29.76,31.55,37.87,25.05,0.0,40.53,2.81,1.84,4.57
30.5,27.5,2023,205,28.98,30.98,38.98,24.7,0.0,47.02,6.92,4.79,9.93
30.5,32.5,2023,205,29.73,33.09,41.65,24.66,0.0,48.79,2.34,1.15,4.48
31.5,27.5,2023,205,26.4,28.42,30.35,26.93,0.0,80.96,6.54,5.23,7.72
31.5,32.5,2023,205,27.31,28.92,29.22,28.53,0.0,88.01,4.28,2.89,5.85
23.5,27.5,2023,206,28.96,31.67,38.52,26.54,0.0,20.05,5.65,2.93,8.29
23.5,32.5,2023,206,27.9,36.59,43.98,28.19,0.0,17.99,2.98,1.62,5.54
24.5,27.5,2023,206,29.02,30.6,37.21,24.11,0.0,22.38,5.37,2.51,7.87
24.5,32.5,2023,206,28.02,36.24,44.18,27.93,0.0,16.27,2.6,0.9,4.96
25.5,27.5,2023,206,28.69,31.0,37.41,23.88,0.0,23.08,4.97,2.24,7.25
25.5,32.5,2023,206,27.14,35.71,44.2,26.7,0.0,18.32,3.11,1.29,5.08
26.5,27.5,2023,206,28.64,31.54,38.03,24.22,0.0,25.69,4.79,2.38,7.06
26.5,32.5,2023,206,27.43,35.23,43.31,26.44,0.0,20.41,2.98,0.77,4.46
27.5,27.5,2023,206,28.42,31.53,38.1,23.94,0.0,29.97,5.27,3.6,6.93
27.5,32.5,2023,206,28.74,33.18,40.88,24.69,0.0,23.88,3.02,1.34,4.68
28.5,27.5,2023,206,28.58,31.43,39.16,23.61,0.0,36.72,5.35,3.09,7.01
28.5,32.5,2023,206,28.93,31.89,40.1,23.08,0.0,30.33,2.4,1.59,3.59
29.5,27.5,2023,206,27.88,32.25,40.82,24.46,0.0,43.36,5.43,3.08,7.71
29.5,32.5,2023,206,28.87,31.26,37.63,25.17,0.0,47.02,2.58,1.73,3.77
30.5,27.5,2023,206,28.96,29.0,36.1,23.57,0.0,56.87,6.74,4.74,8.91
30.5,32.5,2023,206,28.83,31.94,40.78,24.77,0.0,50.81,2.69,1.7,4.77
31.5,27.5,2023,206,26.7,27.49,28.67,26.1,0.0,79.5,6.91,4.3,8.79
31.5,32.5,2023,206,25.55,28.78,29.24,28.47,0.0,85.72,3.7,1.69,5.0
23.5,27.5,2023,207,27.89,31.85,39.05,24.7,0.0,22.05,2.65,1.14,4.32
23.5,32.5,2023,207,26.3,36.66,43.74,29.15,0.0,21.27,4.19,2.18,5.26
24.5,27.5,2023,207,28.02,30.83,37.96,24.06,0.0,24.05,3.3,2.28,4.16
24.5,32.5,2023,207,25.46,36.18,44.08,28.9,0.0,18.76,4.35,2.05,6.21
25.5,27.5,2023,207,28.26,30.93,37.79,24.6,0.0,27.28,3.37,1.78,4.89
25.5,32.5,2023,207,25.67,35.87,43.83,28.48,0.0,19.42,4.28,2.03,6.68
26.5,27.5,2023,207,28.65,31.24,37.93,24.95,0.0,28.86,3.6,1.58,4.83
26.5,32.5,2023,207,26.76,36.3,44.39,29.12,0.0,20.3,3.8,2.46,5.6
27.5,27.5,2023,207,29.66,30.65,37.69,23.24,0.0,33.62,3.51,1.49,4.68
27.5,32.5,2023,207,27.7,34.86,42.74,27.17,0.0,22.12,2.9,1.41,4.72
28.5,27.5,2023,207,29.57,30.48,37.44,22.34,0.0,39.8,2.65,0.68,3.97
28.5,32.5,2023,207,27.55,32.88,41.05,24.5,0.0,30.22,2.6,0.97,4.66
29.5,27.5,2023,207,29.76,31.94,40.39,22.68,0.0,39.67,2.14,0.85,3.14
29.5,32.5,2023,207,28.05,31.97,38.19,25.17,0.0,46.46,3.57,2.41,4.62
30.5,27.5,2023,207,30.0,29.39,38.33,20.71,0.0,43.98,3.35,1.97,4.51
30.5,32.5,2023,207,28.98,32.62,40.63,25.29,0.0,49.84,3.46,1.68,5.13
31.5,27.5,2023,207,27.46,27.56,29.57,25.67,0.0,72.47,3.46,2.2,4.19
31.5,32.5,2023,207,27.93,29.51,29.91,29.2,0.0,73.9,4.14,3.09,5.38
23.5,27.5,2023,208,29.23,31.89,39.42,24.06,0.0,19.29,2.66,1.33,4.44
23.5,32.5,2023,208,28.27,36.69,43.32,30.25,0.0,20.4,4.23,3.29,5.61
24.5,27.5,2023,208,27.81,30.92,38.59,23.46,0.0,20.19,3.01,1.62,4.6
24.5,32.5,2023,208,28.21,35.54,42.95,28.96,0.0,18.0,3.88,2.16,5.91
25.5,27.5,2023,208,28.24,31.68,38.8,23.64,0.0,20.47,2.17,1.33,3.83
25.5,32.5,2023,208,27.16,35.43,43.41,27.58,0.0,19.95,3.37,1.94,4.98
26.5,27.5,2023,208,28.49,32.94,40.38,24.8,0.0,20.22,2.18,1.3,3.88
26.5,32.5,2023,208,27.37,35.62,43.16,27.96,0.0,19.09,2.88,1.66,3.7
27.5,27.5,2023,208,28.47,33.64,41.38,24.92,0.0,18.24,2.45,0.81,4.62
27.5,32.5,2023,208,27.75,35.34,42.38,28.49,0.0,21.31,2.38,0.82,4.03
28.5,27.5,2023,208,28.96,33.4,41.34,24.41,0.0,19.41,2.29,0.7,4.37
28.5,32.5,2023,208,27.83,34.34,42.09,27.18,0.0,26.11,2.29,1.04,3.58
29.5,27.5,2023,208,29.3,33.92,44.27,23.6,0.0,33.5,2.63,0.94,5.24
29.5,32.5,2023,208,27.54,33.95,40.1,27.73,0.0,37.47,2.46,1.62,3.13
30.5,27.5,2023,208,29.48,31.24,42.57,21.79,0.0,41.57,3.8,1.36,6.99
30.5,32.5,2023,208,28.45,34.52,43.29,25.95,0.0,38.35,2.4,1.28,4.14
31.5,27.5,2023,208,26.28,28.04,30.88,26.01,0.0,79.13,4.0,1.3,6.34
31.5,32.5,2023,208,26.7,29.39,29.75,29.19,0.0,67.72,2.67,0.74,4.23
23.5,27.5,2023,209,29.66,32.97,40.95,24.88,0.0,15.2,3.15,1.94,4.37
23.5,32.5,2023,209,28.19,36.22,43.01,29.78,0.0,18.39,4.19,2.85,5.91
24.5,27.5,2023,209,29.72,32.54,40.3,25.58,0.0,17.13,2.96,1.25,4.92
24.5,32.5,2023,209,28.71,35.54,43.34,28.42,0.0,15.97,3.27,1.99,4.52
25.5,27.5,2023,209,28.93,33.3,41.34,24.61,0.0,19.2,2.97,1.4,4.91
25.5,32.5,2023,209,28.39,35.57,43.86,27.44,0.0,15.9,3.44,2.03,4.37
26.5,27.5,2023,209,28.63,33.86,41.67,25.97,0.0,20.83,2.86,1.05,5.88
26.5,32.5,2023,209,28.3,35.67,43.75,27.74,0.0,17.09,3.84,2.93,5.1
27.5,27.5,2023,209,27.57,32.92,40.72,24.53,0.0,28.39,3.51,1.21,5.57
27.5,32.5,2023,209,28.72,34.77,42.06,28.1,0.0,18.5,3.57,2.68,5.32
28.5,27.5,2023,209,27.42,32.35,40.15,24.41,0.0,38.56,3.58,2.27,4.96
28.5,32.5,2023,209,28.79,33.47,41.03,26.69,0.0,20.3,3.04,1.65,4.6
29.5,27.5,2023,209,27.31,33.43,42.53,25.13,0.0,42.72,3.58,1.26,6.45
29.5,32.5,2023,209,28.8,33.12,39.92,26.86,0.0,38.31,2.79,1.71,4.57
30.5,27.5,2023,209,28.25,30.04,38.73,23.55,0.0,53.53,5.2,4.02,6.57
30.5,32.5,2023,209,29.19,33.32,43.25,25.39,0.0,42.95,2.45,0.58,4.81
31.5,27.5,2023,209,26.85,28.01,29.44,26.85,0.0,72.81,5.64,5.03,6.14
31.5,32.5,2023,209,26.14,28.51,29.09,27.82,0.0,76.67,2.69,0.63,4.61
23.5,27.5,2023,210,28.22,33.21,40.99,26.09,0.0,21.87,4.77,3.21,5.79
23.5,32.5,2023,210,28.18,36.33,44.15,28.18,0.0,16.69,4.52,2.9,5.63
24.5,27.5,2023,210,28.2,32.2,39.42,25.21,0.0,24.29,4.6,3.25,6.09
24.5,32.5,2023,210,27.67,35.54,43.69,27.9,0.0,15.98,4.83,3.26,6.28
25.5,27.5,2023,210,28.25,32.23,39.35,25.59,0.0,23.47,4.34,2.77,6.57
25.5,32.5,2023,210,27.23,35.12,43.69,26.78,0.0,16.79,4.56,2.45,6.63
26.5,27.5,2023,210,28.35,32.05,39.06,25.62,0.0,22.71,4.18,2.08,6.16
26.5,32.5,2023,210,27.28,34.74,42.63,27.53,0.0,16.96,4.64,2.9,6.63
27.5,27.5,2023,210,28.79,31.18,37.88,24.82,0.0,24.3,4.18,1.86,5.8
27.5,32.5,2023,210,28.06,32.6,40.24,25.97,0.0,21.02,4.97,3.15,7.38
28.5,27.5,2023,210,28.88,30.56,37.46,23.52,0.0,30.16,3.56,1.67,5.3
28.5,32.5,2023,210,28.15,31.04,39.22,23.76,0.0,30.33,4.51,2.59,6.32
29.5,27.5,2023,210,28.46,31.94,39.77,23.49,0.0,37.18,3.57,1.48,5.1
29.5,32.5,2023,210,28.62,30.34,36.49,25.01,0.0,46.43,4.38,3.22,4.96
30.5,27.5,2023,210,29.39,29.05,37.28,21.88,0.0,50.96,5.02,2.94,6.91
30.5,32.5,2023,210,29.15,30.89,39.77,24.27,0.0,46.57,3.57,1.34,5.97
31.5,27.5,2023,210,27.22,27.89,29.61,26.66,0.0,71.16,5.87,5.2,6.69
31.5,32.5,2023,210,26.7,28.33,28.98,27.76,0.0,72.59,5.51,4.66,6.38
23.5,27.5,2023,211,29.22,31.64,39.39,23.88,0.0,19.66,4.39,2.39,5.79
23.5,32.5,2023,211,28.15,34.78,41.67,27.46,0.0,19.13,4.4,2.87,5.41
24.5,27.5,2023,211,28.96,30.34,37.96,22.37,0.0,22.47,3.94,1.93,5.92
24.5,32.5,2023,211,27.92,33.78,41.15,26.58,0.0,17.83,4.67,3.18,5.72
25.5,27.5,2023,211,28.45,30.82,38.39,22.97,0.0,23.46,3.74,1.71,6.01
25.5,32.5,2023,211,28.23,33.15,40.62,25.69,0.0,19.32,4.69,3.2,6.56
26.5,27.5,2023,211,28.61,30.9,38.43,23.27,0.0,25.5,3.49,1.4,6.06
26.5,32.5,2023,211,28.7,32.25,39.89,24.94,0.0,20.95,4.83,3.12,6.82
27.5,27.5,2023,211,28.4,30.4,37.3,23.66,0.0,30.03,3.27,1.15,5.8
27.5,32.5,2023,211,29.82,30.43,38.51,22.91,0.0,23.35,4.97,2.98,7.38
28.5,27.5,2023,211,28.39,30.13,36.56,23.54,0.0,38.28,2.87,1.24,4.7
28.5,32.5,2023,211,29.83,28.9,36.67,21.11,0.0,29.51,4.46,2.09,6.61
29.5,27.5,2023,211,28.5,31.53,38.97,24.27,0.01,40.52,3.15,1.1,5.06
29.5,32.5,2023,211,29.35,28.8,34.5,23.16,0.0,48.34,4.02,2.75,4.96
30.5,27.5,2023,211,28.97,28.08,35.63,21.8,0.0,54.31,4.19,2.55,6.16
30.5,32.5,2023,211,29.22,29.26,37.54,22.32,0.0,48.31,3.1,1.49,5.85
31.5,27.5,2023,211,27.19,27.56,28.78,26.55,0.0,70.69,5.68,4.83,6.41
31.5,32.5,2023,211,26.55,27.5,28.3,26.91,0.0,76.37,4.33,2.83,5.61
23.5,27.5,2023,212,29.06,31.74,39.6,23.54,0.0,22.67,2.29,1.3,3.34
23.5,32.5,2023,212,28.33,34.06,40.91,27.35,0.0,20.17,3.28,1.9,4.6
24.5,27.5,2023,212,29.14,30.52,38.06,22.88,0.0,25.55,2.56,1.27,4.05
24.5,32.5,2023,212,28.3,32.96,40.7,25.58,0.0,20.29,2.89,1.71,4.13
25.5,27.5,2023,212,28.68,30.9,37.79,24.29,0.0,25.07,2.38,1.0,4.14
25.5,32.5,2023,212,28.13,32.5,40.19,25.1,0.0,22.76,3.04,1.7,4.45
26.5,27.5,2023,212,28.84,31.49,38.34,24.13,0.0,25.06,2.15,1.09,3.29
26.5,32.5,2023,212,28.63,31.53,39.06,24.37,0.0,23.83,3.47,1.66,4.89
27.5,27.5,2023,212,28.69,31.22,38.1,23.93,0.0,26.84,1.96,1.0,3.56
27.5,32.5,2023,212,29.73,29.64,37.22,21.98,0.0,26.18,3.65,2.11,5.32
28.5,27.5,2023,212,28.67,30.4,36.9,22.96,0.0,31.72,2.17,1.12,3.28
28.5,32.5,2023,212,29.6,28.89,37.1,20.56,0.0,32.32,2.97,1.45,4.22
29.5,27.5,2023,212,28.72,31.3,39.03,23.13,0.0,36.25,2.2,0.71,4.61
29.5,32.5,2023,212,29.2,29.04,35.02,22.81,0.0,49.44,2.9,1.36,4.65
30.5,27.5,2023,212,29.4,28.36,36.77,20.43,0.0,51.38,3.34,1.86,5.29
30.5,32.5,2023,212,28.85,29.66,38.49,22.25,0.0,52.5,2.46,1.2,5.26
31.5,27.5,2023,212,27.49,27.84,29.28,26.51,0.0,69.91,4.62,2.95,5.4
31.5,32.5,2023,212,26.25,27.2,27.57,26.92,0.0,80.51,3.55,1.68,5.15
23.5,27.5,2023,213,28.46,32.37,40.13,24.47,0.0,20.65,2.14,1.05,3.42
23.5,32.5,2023,213,28.54,35.04,42.57,26.78,0.0,19.28,2.52,1.6,3.86
24.5,27.5,2023,213,28.86,31.01,38.46,23.01,0.0,23.28,2.37,1.49,3.19
24.5,32.5,2023,213,27.99,33.96,42.33,25.28,0.0,18.13,2.47,1.39,4.14
25.5,27.5,2023,213,28.81,31.23,38.49,23.58,0.0,23.48,2.09,1.17,3.53
25.5,32.5,2023,213,28.57,33.5,41.73,24.83,0.0,18.57,2.49,1.27,3.83
26.5,27.5,2023,213,29.26,31.65,38.8,24.48,0.0,23.24,1.96,1.17,3.53
26.5,32.5,2023,213,28.59,32.57,40.54,24.02,0.0,19.5,2.53,1.34,3.89
27.5,27.5,2023,213,29.23,31.6,38.54,24.58,0.0,22.29,1.72,0.97,2.81
27.5,32.5,2023,213,28.82,30.82,38.2,22.78,0.0,24.04,2.77,1.49,4.09
28.5,27.5,2023,213,28.99,31.29,37.86,22.98,0.0,27.88,1.73,0.69,2.98
28.5,32.5,2023,213,28.69,30.0,37.45,22.1,0.0,32.49,2.64,1.61,3.69
29.5,27.5,2023,213,28.54,32.12,39.27,24.08,0.0,32.29,2.19,1.0,3.55
29.5,32.5,2023,213,28.03,30.3,36.3,24.18,0.0,46.62,2.68,1.47,4.49
30.5,27.5,2023,213,29.23,28.8,36.71,20.84,0.0,46.37,2.85,1.19,4.91
30.5,32.5,2023,213,28.99,30.58,38.9,23.44,0.0,48.38,2.3,0.76,4.67
31.5,27.5,2023,213,27.15,27.7,29.27,25.98,0.0,69.51,3.3,1.39,4.48
31.5,32.5,2023,213,25.73,27.52,28.35,27.02,0.0,77.08,3.31,2.31,4.88
23.5,27.5,2023,214,28.68,32.96,40.75,24.31,0.0,17.96,2.26,0.93,4.28
23.5,32.5,2023,214,27.64,36.42,43.83,28.09,0.0,18.55,3.04,2.07,4.52
24.5,27.5,2023,214,28.52,32.04,39.43,23.94,0.0,20.5,1.89,1.0,3.21
24.5,32.5,2023,214,28.01,35.31,43.56,26.74,0.0,17.44,2.96,2.21,3.84
25.5,27.5,2023,214,28.61,32.42,39.78,24.89,0.0,20.0,2.2,1.21,2.94
25.5,32.5,2023,214,28.43,34.78,43.18,26.16,0.0,18.71,2.71,1.75,4.13
26.5,27.5,2023,214,29.21,32.6,40.05,24.88,0.0,20.76,2.02,1.2,3.18
26.5,32.5,2023,214,28.72,34.1,42.09,25.91,0.0,19.23,2.58,1.13,4.17
27.5,27.5,2023,214,29.2,32.53,39.77,25.47,0.0,21.82,1.94,1.0,3.23
27.5,32.5,2023,214,29.05,32.04,39.54,24.33,0.0,21.15,2.36,0.75,3.98
28.5,27.5,2023,214,29.07,32.69,38.97,24.83,0.0,24.28,1.91,0.87,3.53
28.5,32.5,2023,214,28.81,30.89,38.86,22.79,0.0,27.95,1.91,0.88,2.69
29.5,27.5,2023,214,28.67,32.7,40.47,24.11,0.0,35.01,2.7,1.3,4.35
29.5,32.5,2023,214,28.64,31.06,38.08,24.02,0.0,45.02,2.51,0.72,5.73
30.5,27.5,2023,214,28.87,29.53,37.88,20.88,0.0,43.97,2.73,1.58,4.87
30.5,32.5,2023,214,29.14,31.27,40.21,23.87,0.0,45.37,2.77,0.64,6.07
31.5,27.5,2023,214,27.37,28.07,29.73,26.58,0.0,65.81,2.44,1.45,3.6
31.5,32.5,2023,214,27.71,27.9,29.59,27.04,0.0,69.0,3.37,1.69,5.56
23.5,27.5,2023,215,27.55,33.56,41.44,24.76,0.0,18.67,1.62,0.75,2.84
23.5,32.5,2023,215,26.37,37.08,43.94,29.15,0.0,20.96,3.91,2.18,5.17
24.5,27.5,2023,215,28.0,33.05,40.72,24.42,0.0,19.84,2.07,0.09,3.72
24.5,32.5,2023,215,26.71,35.97,43.65,27.92,0.0,18.92,3.97,2.71,5.14
25.5,27.5,2023,215,28.22,33.31,40.95,24.83,0.0,20.32,2.75,1.39,4.04
25.5,32.5,2023,215,28.08,34.72,43.18,26.14,0.0,19.77,3.37,1.6,5.82
26.5,27.5,2023,215,28.18,33.86,41.45,25.73,0.0,21.45,2.95,2.14,3.83
26.5,32.5,2023,215,28.39,33.74,41.69,26.28,0.0,19.42,3.49,1.84,5.92
27.5,27.5,2023,215,28.76,33.71,41.05,26.29,0.0,21.61,2.59,1.62,4.39
27.5,32.5,2023,215,29.29,31.28,38.54,24.38,0.0,21.72,3.55,1.32,6.15
28.5,27.5,2023,215,28.73,32.87,40.06,24.84,0.0,24.61,2.1,1.19,3.56
28.5,32.5,2023,215,29.33,29.7,37.4,22.45,0.0,29.22,3.26,1.89,5.13
29.5,27.5,2023,215,28.62,33.72,41.53,25.36,0.0,30.82,3.02,1.57,5.83
29.5,32.5,2023,215,29.45,29.88,36.02,23.92,0.0,45.44,2.64,1.48,4.68
30.5,27.5,2023,215,29.07,30.32,38.67,22.42,0.0,40.94,3.03,1.01,5.63
30.5,32.5,2023,215,29.35,29.93,38.03,23.25,0.0,47.36,2.29,0.41,4.93
31.5,27.5,2023,215,27.73,28.31,29.97,26.31,0.0,68.23,2.39,0.51,4.15
31.5,32.5,2023,215,26.68,27.11,28.9,25.88,0.0,76.46,2.87,1.19,4.15
23.5,27.5,2023,216,27.88,34.21,41.86,26.49,0.0,18.97,2.68,1.16,4.79
23.5,32.5,2023,216,25.11,37.27,43.77,29.92,0.0,19.84,3.97,2.22,5.54
24.5,27.5,2023,216,27.91,33.27,40.61,25.41,0.0,19.99,3.0,1.66,4.29
24.5,32.5,2023,216,26.09,35.86,43.41,28.39,0.0,16.94,4.26,3.23,5.2
25.5,27.5,2023,216,28.07,33.3,40.77,25.35,0.0,19.92,3.04,1.47,4.28
25.5,32.5,2023,216,27.42,34.3,42.68,26.3,0.0,16.64,3.94,2.13,6.52
