LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
31.5,32.5,2024,209,26.28,27.8,28.09,27.48,0.0,75.31,3.42,1.96,5.32
23.5,27.5,2024,210,28.48,30.93,37.52,23.98,0.0,23.96,4.1,2.56,5.25
23.5,32.5,2024,210,27.8,35.02,41.85,27.79,0.0,22.15,3.78,2.56,4.65
24.5,27.5,2024,210,28.73,29.48,35.9,23.06,0.0,25.06,3.93,2.77,4.65
24.5,32.5,2024,210,27.89,34.07,41.67,26.65,0.0,20.74,3.34,2.38,4.59
25.5,27.5,2024,210,28.6,29.11,35.7,22.9,0.0,27.0,3.79,2.16,5.86
25.5,32.5,2024,210,27.84,33.23,41.42,24.96,0.0,23.62,2.75,1.86,3.8
26.5,27.5,2024,210,28.78,28.96,35.26,22.78,0.0,29.1,3.57,1.83,5.71
26.5,32.5,2024,210,28.0,32.68,40.74,24.1,0.0,24.46,2.24,1.35,3.16
27.5,27.5,2024,210,29.05,28.45,34.99,21.44,0.0,35.05,3.18,1.46,4.6
27.5,32.5,2024,210,28.64,31.18,39.27,22.56,0.0,25.88,1.81,0.7,3.33
28.5,27.5,2024,210,28.89,28.88,35.18,21.5,0.0,41.41,3.0,1.33,5.07
28.5,32.5,2024,210,28.47,29.61,38.2,21.23,0.0,38.67,2.69,1.65,4.5
29.5,27.5,2024,210,28.65,30.77,38.52,22.86,0.0,43.74,3.62,1.68,6.48
29.5,32.5,2024,210,28.09,30.03,35.67,24.42,0.0,52.04,3.42,2.26,5.15
30.5,27.5,2024,210,29.06,27.96,35.39,21.92,0.0,56.13,4.33,2.4,7.12
30.5,32.5,2024,210,27.99,30.42,38.25,23.52,0.0,53.73,2.76,0.87,5.04
31.5,27.5,2024,210,26.15,27.95,28.96,27.02,0.0,72.75,5.3,3.99,6.4
31.5,32.5,2024,210,26.16,28.67,28.89,28.08,0.0,76.09,3.31,2.06,4.71
23.5,27.5,2024,211,28.6,30.56,37.94,23.52,0.0,20.56,4.43,3.24,5.56
23.5,32.5,2024,211,27.83,34.96,41.49,28.54,0.0,22.12,4.19,2.79,6.26
24.5,27.5,2024,211,29.08,29.05,35.63,22.55,0.0,22.85,3.99,2.1,5.73
24.5,32.5,2024,211,28.44,34.14,41.63,27.54,0.0,20.77,3.47,1.75,4.68
25.5,27.5,2024,211,28.43,29.37,35.99,22.07,0.0,25.8,3.27,2.04,4.43
25.5,32.5,2024,211,28.04,33.59,41.3,26.04,0.0,23.57,3.45,1.91,4.57
26.5,27.5,2024,211,28.05,29.73,36.52,22.63,0.0,30.55,3.23,1.7,4.9
26.5,32.5,2024,211,27.99,33.39,41.16,25.28,0.0,23.04,3.13,1.79,4.21
27.5,27.5,2024,211,28.36,29.53,35.97,22.83,0.0,38.69,3.19,1.3,4.93
27.5,32.5,2024,211,28.65,31.66,39.3,23.42,0.0,27.87,2.97,1.63,4.86
28.5,27.5,2024,211,28.32,29.69,35.46,23.19,0.01,43.58,3.01,1.27,4.36
28.5,32.5,2024,211,28.53,29.84,37.32,22.42,0.0,35.22,3.33,2.02,4.74
29.5,27.5,2024,211,28.11,31.31,38.74,23.8,0.01,44.71,3.61,2.2,6.02
29.5,32.5,2024,211,28.57,29.9,34.82,24.1,0.0,50.8,3.21,1.65,4.91
30.5,27.5,2024,211,28.95,28.14,35.1,22.23,0.0,55.42,4.22,1.89,6.25
30.5,32.5,2024,211,28.97,30.64,38.16,23.73,0.0,52.52,2.53,0.48,5.27
31.5,27.5,2024,211,26.97,28.11,29.38,26.84,0.0,69.79,5.17,4.25,6.02
31.5,32.5,2024,211,27.61,28.65,29.0,28.26,0.0,75.87,4.0,2.26,5.47
23.5,27.5,2024,212,28.17,30.53,37.99,23.25,0.0,23.92,3.9,2.5,5.15
23.5,32.5,2024,212,27.65,34.59,41.44,27.51,0.0,22.58,3.55,2.15,5.25
24.5,27.5,2024,212,28.37,29.33,36.19,22.04,0.0,26.67,3.59,1.95,5.3
24.5,32.5,2024,212,27.88,34.0,41.41,26.78,0.0,22.08,3.22,1.91,4.15
25.5,27.5,2024,212,28.51,30.02,36.86,22.75,0.0,28.2,3.2,1.76,4.82
25.5,32.5,2024,212,27.36,33.52,41.08,25.98,0.0,24.6,3.48,2.16,4.72
26.5,27.5,2024,212,28.31,30.51,37.8,22.86,0.0,29.42,2.77,1.4,4.87
26.5,32.5,2024,212,27.38,33.02,40.59,25.76,0.0,24.17,3.21,1.7,4.82
27.5,27.5,2024,212,28.48,30.21,37.16,22.84,0.0,29.56,2.97,1.34,5.4
27.5,32.5,2024,212,28.84,30.85,38.17,23.92,0.0,26.46,3.26,1.5,5.0
28.5,27.5,2024,212,28.5,30.23,36.86,23.03,0.0,31.42,3.15,1.1,5.32
28.5,32.5,2024,212,29.01,29.41,37.3,21.7,0.0,34.06,2.86,1.35,3.92
29.5,27.5,2024,212,28.73,31.42,39.16,23.06,0.0,36.08,3.6,0.86,5.61
29.5,32.5,2024,212,29.14,30.13,35.49,24.48,0.0,46.35,2.7,1.21,4.1
30.5,27.5,2024,212,29.54,28.19,35.92,20.92,0.0,48.56,3.83,1.88,6.07
30.5,32.5,2024,212,29.01,30.73,38.8,23.54,0.0,48.2,2.66,1.13,4.97
31.5,27.5,2024,212,27.13,28.31,29.6,27.23,0.0,67.72,5.35,4.22,6.12
31.5,32.5,2024,212,27.37,28.3,28.72,28.0,0.0,78.89,4.35,3.66,5.01
23.5,27.5,2024,213,28.45,31.43,38.82,23.5,0.0,21.05,2.32,1.13,3.82
23.5,32.5,2024,213,27.81,35.09,42.05,27.83,0.0,21.2,3.2,1.6,5.37
24.5,27.5,2024,213,28.69,30.23,37.66,22.3,0.0,22.35,2.32,1.52,3.32
24.5,32.5,2024,213,27.67,34.35,42.19,26.67,0.0,18.85,2.41,1.25,4.12
25.5,27.5,2024,213,28.54,30.7,37.91,23.07,0.0,22.43,2.27,1.23,3.74
25.5,32.5,2024,213,27.62,33.98,42.33,25.68,0.0,18.23,2.52,1.62,3.98
26.5,27.5,2024,213,28.31,31.27,38.49,23.1,0.0,23.82,2.33,1.34,3.69
26.5,32.5,2024,213,27.71,33.22,40.95,25.45,0.0,19.79,2.34,1.19,3.68
27.5,27.5,2024,213,28.33,30.44,37.93,22.5,0.0,30.59,2.49,1.38,4.37
27.5,32.5,2024,213,28.83,31.58,39.17,24.42,0.0,21.33,2.35,1.07,3.75
28.5,27.5,2024,213,28.4,30.28,37.1,23.1,0.0,36.66,2.83,1.36,4.0
28.5,32.5,2024,213,28.66,30.79,38.97,22.71,0.0,28.34,1.67,1.1,2.28
29.5,27.5,2024,213,28.3,31.8,39.38,23.8,0.0,40.21,3.13,1.21,6.42
29.5,32.5,2024,213,28.5,31.12,37.3,24.79,0.0,45.41,2.18,1.13,3.95
30.5,27.5,2024,213,28.92,28.57,36.12,21.69,0.0,52.57,3.8,2.04,6.14
30.5,32.5,2024,213,28.15,31.53,39.71,24.54,0.0,46.2,1.96,0.33,4.57
31.5,27.5,2024,213,26.28,28.39,29.75,27.46,0.0,68.28,5.29,4.36,6.26
31.5,32.5,2024,213,26.4,28.61,29.58,27.88,0.0,72.44,3.36,2.22,4.37
23.5,27.5,2024,214,27.5,32.28,39.62,23.75,0.0,19.22,1.68,0.69,3.38
23.5,32.5,2024,214,24.78,35.97,42.25,28.65,0.0,20.43,2.17,0.35,3.27
24.5,27.5,2024,214,27.87,31.43,38.82,23.39,0.0,20.99,2.43,1.43,3.56
24.5,32.5,2024,214,26.32,34.82,42.36,26.98,0.0,18.82,2.6,1.62,4.55
25.5,27.5,2024,214,27.68,31.61,38.98,23.78,0.0,21.61,2.68,1.36,3.56
25.5,32.5,2024,214,27.09,34.58,42.25,26.37,0.0,20.88,2.66,1.72,3.88
26.5,27.5,2024,214,28.4,31.83,38.8,24.61,0.0,22.6,2.78,1.67,3.87
26.5,32.5,2024,214,26.9,33.89,41.32,26.26,0.0,22.8,2.76,1.79,4.0
27.5,27.5,2024,214,28.48,30.77,38.03,22.7,0.0,31.15,2.7,1.52,3.74
27.5,32.5,2024,214,27.71,31.83,39.05,24.49,0.0,24.5,2.88,1.55,4.54
28.5,27.5,2024,214,28.37,30.39,37.0,23.4,0.0,39.02,2.97,1.22,4.14
28.5,32.5,2024,214,27.8,31.12,38.69,23.71,0.0,26.85,2.36,1.51,3.7
29.5,27.5,2024,214,28.04,31.66,38.67,24.36,0.0,41.13,3.02,1.48,5.44
29.5,32.5,2024,214,27.42,31.2,37.56,25.17,0.0,46.99,3.1,1.57,6.53
30.5,27.5,2024,214,28.27,28.71,35.79,22.6,0.0,51.2,3.65,2.02,5.97
30.5,32.5,2024,214,28.14,31.49,40.0,24.62,0.0,47.91,2.61,0.63,5.93
31.5,27.5,2024,214,26.78,28.03,29.04,26.87,0.0,63.88,4.7,2.79,5.65
31.5,32.5,2024,214,25.89,28.11,28.58,27.83,0.0,79.85,3.8,2.41,5.58
23.5,27.5,2024,215,26.45,33.09,40.12,26.44,0.04,20.37,2.44,1.35,3.47
23.5,32.5,2024,215,24.9,36.81,41.95,31.69,0.34,33.93,4.34,1.02,7.19
24.5,27.5,2024,215,28.13,31.88,39.18,24.83,0.0,22.69,3.11,1.87,4.4
24.5,32.5,2024,215,24.8,36.16,42.9,28.7,0.0,22.55,1.48,0.49,2.83
25.5,27.5,2024,215,28.06,32.0,39.35,24.01,0.0,24.43,3.49,2.2,4.46
25.5,32.5,2024,215,22.97,35.93,43.65,27.52,0.0,21.14,2.13,0.17,4.03
26.5,27.5,2024,215,27.92,32.26,39.28,24.75,0.0,24.62,3.54,2.01,4.9
26.5,32.5,2024,215,26.73,34.4,42.07,26.44,0.0,22.39,2.9,1.47,5.32
27.5,27.5,2024,215,28.31,31.45,38.18,24.42,0.0,26.25,3.07,1.64,4.66
27.5,32.5,2024,215,27.69,31.62,38.51,24.43,0.0,24.67,3.04,1.13,5.49
28.5,27.5,2024,215,28.26,30.57,37.42,23.23,0.0,34.9,2.5,1.43,3.87
28.5,32.5,2024,215,27.79,30.14,37.35,22.88,0.0,34.11,2.79,0.7,4.24
29.5,27.5,2024,215,27.71,32.1,38.98,25.33,0.0,34.8,2.89,1.11,4.8
29.5,32.5,2024,215,27.92,30.37,35.56,25.32,0.0,48.61,3.17,1.19,5.91
30.5,27.5,2024,215,28.5,28.3,35.89,21.3,0.0,46.49,3.41,1.02,5.38
30.5,32.5,2024,215,28.31,30.79,38.54,24.33,0.0,48.88,3.18,1.48,5.07
31.5,27.5,2024,215,26.54,27.46,28.98,26.35,0.0,64.74,3.47,2.58,4.68
31.5,32.5,2024,215,25.86,28.03,28.23,27.9,0.0,77.77,4.43,2.93,5.04
23.5,27.5,2024,216,26.69,33.51,39.95,27.17,0.09,24.01,3.53,2.13,4.8
23.5,32.5,2024,216,21.63,37.18,41.67,32.11,0.71,30.54,1.88,0.71,4.13
24.5,27.5,2024,216,27.57,31.99,38.0,26.67,0.02,24.43,3.27,1.22,4.46
24.5,32.5,2024,216,23.38,36.18,41.64,30.66,0.03,23.96,2.4,1.13,3.48
25.5,27.5,2024,216,27.53,31.68,38.08,26.02,0.0,22.63,3.5,1.81,4.31
25.5,32.5,2024,216,25.72,36.07,42.74,29.69,0.01,24.49,2.46,0.77,4.38
26.5,27.5,2024,216,27.85,31.81,38.92,25.14,0.0,21.24,3.99,2.36,5.87
26.5,32.5,2024,216,26.68,34.46,40.34,27.63,0.0,23.96,3.08,1.2,5.15
27.5,27.5,2024,216,28.11,30.77,38.2,23.78,0.0,24.38,3.76,1.52,5.94
27.5,32.5,2024,216,27.5,32.09,38.83,25.56,0.0,25.13,3.19,1.1,6.36
28.5,27.5,2024,216,28.18,30.27,37.17,22.55,0.0,31.36,2.88,1.11,4.62
28.5,32.5,2024,216,27.74,30.53,37.75,23.22,0.0,29.44,2.71,0.85,4.94
29.5,27.5,2024,216,27.93,31.37,38.87,23.52,0.0,37.96,3.48,1.09,5.12
29.5,32.5,2024,216,28.15,30.79,36.56,25.05,0.0,46.7,2.61,1.44,3.71
30.5,27.5,2024,216,29.03,27.6,35.47,19.95,0.0,53.97,3.28,1.3,5.15
30.5,32.5,2024,216,28.37,31.01,39.33,24.63,0.0,51.48,2.91,0.88,5.62
31.5,27.5,2024,216,27.07,27.58,29.21,26.29,0.0,69.88,3.96,2.98,4.75
31.5,32.5,2024,216,26.73,27.93,28.82,27.49,0.0,76.0,3.66,1.84,5.5
23.5,27.5,2024,217,26.89,33.1,39.72,25.7,0.0,20.45,2.46,0.95,4.54
23.5,32.5,2024,217,24.09,36.23,41.58,30.71,0.92,40.64,3.4,1.71,5.37
24.5,27.5,2024,217,27.5,31.57,38.67,23.79,0.0,18.7,2.7,1.54,4.27
24.5,32.5,2024,217,25.76,36.79,42.78,30.84,0.62,26.54,1.45,0.58,2.52
25.5,27.5,2024,217,28.18,31.09,38.58,23.1,0.0,18.56,2.82,1.47,4.18
25.5,32.5,2024,217,24.15,36.0,43.22,29.26,1.06,20.62,2.7,1.83,3.99
26.5,27.5,2024,217,28.46,31.04,38.78,23.13,0.0,19.77,3.14,2.06,4.33
26.5,32.5,2024,217,23.49,34.84,42.03,28.26,0.0,18.85,3.57,2.34,5.74
27.5,27.5,2024,217,28.72,30.44,37.96,22.65,0.0,23.95,2.83,1.79,3.97
27.5,32.5,2024,217,26.98,31.48,38.66,25.25,0.0,20.98,3.58,1.56,6.8
28.5,27.5,2024,217,28.14,30.19,36.92,22.8,0.0,31.13,2.27,1.26,3.63
28.5,32.5,2024,217,27.75,29.98,37.58,23.4,0.0,25.73,3.16,1.42,6.34
29.5,27.5,2024,217,28.57,31.38,38.77,23.66,0.0,35.72,2.49,1.02,4.16
29.5,32.5,2024,217,28.41,30.42,36.66,24.94,1.25,50.76,2.84,1.68,4.35
30.5,27.5,2024,217,28.99,28.1,36.33,20.05,0.0,54.3,2.92,1.47,4.59
30.5,32.5,2024,217,28.77,30.9,38.99,24.58,0.52,48.59,2.59,0.53,5.53
31.5,27.5,2024,217,27.0,27.36,29.1,25.95,0.0,76.98,3.8,1.95,4.97
31.5,32.5,2024,217,26.58,28.03,29.36,27.52,0.0,71.63,3.68,1.67,5.64
23.5,27.5,2024,218,26.17,32.42,38.19,25.03,0.3,22.94,3.23,1.55,4.82
23.5,32.5,2024,218,22.21,34.64,38.3,30.83,0.68,46.22,2.98,1.69,5.02
24.5,27.5,2024,218,26.87,31.68,38.24,23.72,0.0,19.47,2.65,1.15,4.01
24.5,32.5,2024,218,23.61,34.96,40.1,30.49,4.48,36.29,1.72,0.66,3.88
25.5,27.5,2024,218,27.46,31.31,38.26,23.32,0.0,20.28,2.49,1.48,3.51
25.5,32.5,2024,218,24.82,34.74,42.06,27.71,4.72,19.62,2.18,1.04,3.15
26.5,27.5,2024,218,27.76,31.28,38.76,23.38,0.0,19.82,2.61,1.56,4.05
26.5,32.5,2024,218,26.7,34.38,42.31,26.68,0.0,16.73,3.18,1.64,5.69
27.5,27.5,2024,218,28.12,31.03,38.18,23.03,0.0,20.84,2.31,1.2,3.81
27.5,32.5,2024,218,28.07,31.14,38.93,23.89,0.0,18.51,3.43,1.54,6.74
28.5,27.5,2024,218,28.09,30.79,37.62,22.82,0.0,26.01,2.14,1.12,3.77
28.5,32.5,2024,218,28.39,29.4,37.53,22.08,0.0,23.87,2.86,1.58,5.24
29.5,27.5,2024,218,27.98,32.0,39.93,23.71,0.0,34.94,2.85,0.83,4.11
29.5,32.5,2024,218,28.61,30.02,36.27,23.82,0.0,46.8,2.61,1.4,4.31
30.5,27.5,2024,218,28.75,28.38,37.07,19.92,0.0,53.66,3.13,1.03,5.71
30.5,32.5,2024,218,29.05,30.36,38.77,23.62,0.0,45.06,2.22,0.64,4.15
31.5,27.5,2024,218,26.52,27.61,29.5,25.66,0.0,77.81,3.83,2.26,5.09
31.5,32.5,2024,218,27.34,27.42,27.81,27.17,0.0,72.21,2.77,1.77,3.83
23.5,27.5,2024,219,24.0,33.4,38.62,28.76,0.0,19.83,3.05,0.81,5.31
23.5,32.5,2024,219,23.44,34.74,39.36,31.24,0.04,44.36,2.77,0.23,5.67
24.5,27.5,2024,219,26.84,32.48,38.18,27.35,0.0,20.0,3.13,1.37,4.9
24.5,32.5,2024,219,24.7,34.36,41.32,26.94,0.0,23.15,2.1,0.94,3.42
25.5,27.5,2024,219,27.32,32.44,39.18,25.58,0.0,21.08,3.06,2.02,4.38
25.5,32.5,2024,219,26.54,34.34,42.17,26.57,0.0,18.82,2.81,1.65,4.14
26.5,27.5,2024,219,27.55,32.54,39.65,25.94,0.0,21.54,2.96,1.65,4.51
26.5,32.5,2024,219,26.53,33.86,41.2,26.9,0.0,15.64,3.43,2.05,5.73
27.5,27.5,2024,219,28.15,31.98,39.18,24.02,0.0,23.44,2.6,1.26,4.44
27.5,32.5,2024,219,28.46,30.68,38.39,23.32,0.0,17.18,3.34,1.62,5.66
28.5,27.5,2024,219,27.94,31.99,38.61,23.79,0.0,28.37,2.1,0.29,4.06
28.5,32.5,2024,219,28.97,29.61,37.47,22.42,0.0,21.71,2.51,1.38,3.96
29.5,27.5,2024,219,27.37,32.88,40.9,24.62,0.0,36.54,2.18,0.73,4.17
29.5,32.5,2024,219,28.56,29.98,35.61,24.32,0.0,44.27,2.45,1.61,3.51
30.5,27.5,2024,219,27.56,30.02,38.64,21.63,0.0,54.21,3.14,1.47,5.03
30.5,32.5,2024,219,28.5,30.13,38.37,23.2,0.0,46.19,2.05,0.91,4.64
31.5,27.5,2024,219,25.35,28.22,29.84,26.91,0.0,79.9,3.71,2.72,4.49
31.5,32.5,2024,219,26.02,27.46,27.69,27.19,0.0,73.51,2.55,1.46,3.6
23.5,27.5,2024,220,23.85,33.1,38.35,26.3,0.08,25.95,2.37,0.35,4.94
23.5,32.5,2024,220,20.74,36.05,41.95,29.91,0.01,33.91,2.94,0.98,4.6
24.5,27.5,2024,220,26.35,32.36,38.12,25.72,0.0,23.34,2.78,1.22,4.56
24.5,32.5,2024,220,24.48,34.88,41.9,27.19,0.0,21.01,2.67,1.46,4.05
25.5,27.5,2024,220,27.53,32.64,39.17,25.7,0.0,23.27,2.85,1.5,3.99
25.5,32.5,2024,220,26.41,34.5,42.48,26.0,0.0,18.72,2.89,1.71,3.78
26.5,27.5,2024,220,27.85,32.73,39.78,25.05,0.0,24.04,2.3,1.32,3.15
26.5,32.5,2024,220,26.75,33.85,41.84,25.77,0.0,16.4,3.14,2.25,3.94
27.5,27.5,2024,220,28.1,32.43,39.3,24.6,0.0,26.05,2.21,1.2,3.58
27.5,32.5,2024,220,28.02,30.89,39.09,22.49,0.0,20.23,2.8,1.69,4.27
28.5,27.5,2024,220,28.02,31.73,38.19,24.16,0.0,31.13,2.24,0.91,3.56
28.5,32.5,2024,220,28.12,29.18,37.35,21.36,0.0,31.18,2.9,1.51,4.53
29.5,27.5,2024,220,27.68,32.92,39.95,25.44,0.0,38.86,2.96,1.91,5.18
29.5,32.5,2024,220,27.45,29.56,34.9,23.75,0.0,49.98,3.13,1.65,4.62
30.5,27.5,2024,220,28.1,29.7,37.22,23.02,0.0,53.92,3.31,1.88,5.18
30.5,32.5,2024,220,28.31,29.81,37.98,23.35,0.0,52.51,2.41,0.17,4.86
31.5,27.5,2024,220,26.06,28.45,30.04,26.87,0.0,72.04,3.58,1.86,4.93
31.5,32.5,2024,220,26.5,27.69,28.27,27.34,0.0,80.94,3.25,2.11,4.55
23.5,27.5,2024,221,23.04,34.18,39.74,27.68,0.02,26.19,2.14,0.42,3.74
23.5,32.5,2024,221,22.16,36.95,42.55,30.18,0.01,27.75,2.01,1.16,2.84
24.5,27.5,2024,221,24.31,32.74,39.02,26.21,0.0,23.94,2.96,1.59,5.24
24.5,32.5,2024,221,23.17,35.88,42.54,28.74,0.0,22.26,2.01,1.0,2.9
25.5,27.5,2024,221,25.71,32.8,39.04,26.19,0.0,24.87,2.6,1.42,4.65
25.5,32.5,2024,221,23.89,35.3,42.49,27.6,0.0,21.56,2.34,1.04,3.14
26.5,27.5,2024,221,27.12,33.15,39.61,25.83,0.0,24.99,2.54,1.49,3.88
26.5,32.5,2024,221,25.92,34.62,42.36,26.68,0.0,20.5,2.69,1.32,3.91
27.5,27.5,2024,221,28.18,32.74,39.3,25.86,0.0,25.75,2.88,1.9,3.69
27.5,32.5,2024,221,27.55,31.9,39.88,23.62,0.0,24.82,2.51,1.32,4.12
28.5,27.5,2024,221,28.12,31.72,38.44,24.49,0.0,30.43,2.58,1.52,3.4
28.5,32.5,2024,221,27.58,29.49,37.6,21.68,0.0,36.26,2.82,1.35,4.07
29.5,27.5,2024,221,28.04,32.88,39.91,25.52,0.0,34.6,3.04,1.31,5.45
29.5,32.5,2024,221,28.32,29.77,35.47,23.87,0.52,49.59,2.83,1.69,4.28
30.5,27.5,2024,221,28.44,29.4,36.9,21.85,0.0,47.01,3.01,1.59,4.91
30.5,32.5,2024,221,28.23,30.25,38.91,23.25,0.46,51.25,2.13,0.39,5.24
31.5,27.5,2024,221,26.26,28.75,30.13,27.47,0.0,66.86,3.31,1.95,4.88
31.5,32.5,2024,221,26.7,27.95,28.31,27.51,0.0,78.56,3.36,1.53,5.01
23.5,27.5,2024,222,24.86,33.24,38.09,28.75,1.35,36.57,1.43,0.26,3.18
23.5,32.5,2024,222,25.76,37.92,43.51,31.12,0.0,23.45,1.68,0.74,2.59
24.5,27.5,2024,222,22.81,33.32,39.29,27.01,0.02,27.98,2.18,0.74,3.77
24.5,32.5,2024,222,26.02,36.65,43.63,29.12,0.0,21.73,2.91,1.84,4.83
25.5,27.5,2024,222,23.9,33.8,39.97,26.7,0.0,23.07,2.36,1.59,3.73
25.5,32.5,2024,222,25.75,36.41,44.02,28.4,0.0,20.13,3.01,1.39,4.08
26.5,27.5,2024,222,25.4,33.67,40.03,26.7,0.0,23.34,2.54,1.5,4.23
26.5,32.5,2024,222,25.97,35.47,43.05,28.23,0.0,18.93,3.43,1.79,4.89
27.5,27.5,2024,222,26.69,32.99,39.72,25.87,0.0,24.75,2.63,1.23,3.9
27.5,32.5,2024,222,27.06,32.56,40.15,25.15,0.0,21.37,3.22,1.31,5.36
28.5,27.5,2024,222,27.75,32.23,39.11,24.06,0.0,27.07,2.26,0.96,3.17
28.5,32.5,2024,222,27.22,30.12,38.49,21.74,0.0,35.98,3.02,1.71,4.43
29.5,27.5,2024,222,27.8,33.49,40.98,24.75,0.0,33.04,2.21,0.99,3.86
29.5,32.5,2024,222,27.58,30.34,35.98,24.31,0.03,50.33,2.93,1.46,3.95
30.5,27.5,2024,222,28.0,30.58,38.68,22.67,0.0,44.13,2.8,1.06,4.89
30.5,32.5,2024,222,28.25,30.9,39.47,23.87,0.03,49.67,2.19,0.49,4.82
31.5,27.5,2024,222,26.02,28.99,30.82,27.53,0.0,71.8,3.02,1.73,4.64
31.5,32.5,2024,222,26.36,28.54,28.79,28.26,0.0,72.37,3.29,2.5,4.02
23.5,27.5,2024,223,26.39,34.35,38.79,28.9,0.3,36.99,1.8,0.33,3.59
23.5,32.5,2024,223,25.9,37.96,44.1,30.91,0.0,22.11,2.92,1.24,5.61
24.5,27.5,2024,223,26.0,33.94,39.68,27.26,0.07,27.98,2.85,0.9,5.96
24.5,32.5,2024,223,25.91,36.68,43.88,29.71,0.0,19.3,4.07,2.25,5.83
25.5,27.5,2024,223,24.6,33.96,39.98,27.7,0.05,24.66,3.25,1.33,4.97
25.5,32.5,2024,223,26.1,36.51,44.37,28.68,0.0,17.85,3.83,2.0,4.92
26.5,27.5,2024,223,22.04,33.69,39.49,28.07,0.0,22.47,2.6,1.21,4.29
26.5,32.5,2024,223,25.94,35.04,42.91,27.68,0.0,18.71,4.37,3.09,5.65
27.5,27.5,2024,223,18.47,33.94,40.16,27.1,0.0,22.14,2.62,1.71,4.3
27.5,32.5,2024,223,27.14,32.36,39.99,25.02,0.0,21.97,4.64,2.92,6.5
28.5,27.5,2024,223,24.2,32.84,39.55,25.24,0.0,25.93,2.45,1.24,3.86
28.5,32.5,2024,223,27.16,30.11,37.63,23.02,0.0,32.27,4.22,1.75,6.01
29.5,27.5,2024,223,26.68,33.69,41.26,25.84,0.0,33.92,3.16,1.59,5.69
29.5,32.5,2024,223,27.42,30.01,35.37,24.54,0.0,49.76,3.64,1.94,4.84
30.5,27.5,2024,223,27.75,30.15,38.3,23.16,0.0,48.74,3.54,1.36,5.59
30.5,32.5,2024,223,27.47,29.66,37.87,23.2,0.0,52.71,2.63,0.44,5.74
31.5,27.5,2024,223,25.83,28.63,30.21,27.44,0.0,71.36,4.12,2.1,5.68
31.5,32.5,2024,223,26.09,27.66,28.13,27.1,0.0,78.36,3.57,2.71,4.79
23.5,27.5,2024,224,24.33,31.78,37.27,28.2,1.81,37.5,2.6,0.73,4.32
23.5,32.5,2024,224,25.41,37.75,44.09,31.34,0.0,21.41,5.17,4.2,6.41
24.5,27.5,2024,224,25.25,33.45,39.48,27.34,0.11,30.62,1.44,0.26,3.75
24.5,32.5,2024,224,25.69,36.11,43.15,29.32,0.0,20.29,4.88,3.59,5.95
25.5,27.5,2024,224,26.41,33.81,40.21,27.24,0.0,29.12,2.67,0.15,5.08
25.5,32.5,2024,224,25.66,35.63,43.48,28.18,0.0,18.93,4.15,2.02,6.46
26.5,27.5,2024,224,25.56,33.98,40.41,27.41,0.0,27.13,2.95,0.33,5.11
26.5,32.5,2024,224,26.01,34.47,42.24,27.47,0.0,19.7,4.32,2.42,6.41
27.5,27.5,2024,224,22.08,33.14,39.13,27.32,0.0,25.09,3.41,1.66,5.19
27.5,32.5,2024,224,27.48,31.98,39.81,24.64,0.0,25.21,4.3,2.02,6.74
28.5,27.5,2024,224,26.36,31.72,37.98,25.27,0.0,33.41,3.85,2.17,5.14
28.5,32.5,2024,224,27.47,29.9,37.37,22.76,0.0,36.24,4.06,1.89,5.81
29.5,27.5,2024,224,26.65,32.37,40.12,24.77,0.0,40.13,4.07,2.68,6.1
29.5,32.5,2024,224,27.27,29.8,35.67,24.23,0.0,51.88,3.98,2.53,5.75
30.5,27.5,2024,224,27.53,28.79,36.26,22.67,0.0,53.15,4.49,1.68,6.78
30.5,32.5,2024,224,27.44,29.58,38.12,22.8,0.02,55.33,3.1,0.83,6.12
31.5,27.5,2024,224,25.88,28.6,29.96,27.56,0.0,67.28,5.28,4.15,6.37
31.5,32.5,2024,224,25.52,27.85,28.36,27.64,0.02,81.33,4.41,3.27,5.74
23.5,27.5,2024,225,25.08,33.37,39.78,26.75,0.04,31.48,3.23,1.59,4.59
23.5,32.5,2024,225,25.42,37.58,43.6,31.19,0.0,21.17,4.74,2.95,6.17
24.5,27.5,2024,225,25.51,33.0,39.43,26.19,0.0,26.24,3.42,1.58,5.09
24.5,32.5,2024,225,25.8,35.83,42.84,29.61,0.0,20.45,4.59,2.94,5.63
25.5,27.5,2024,225,26.39,32.7,38.93,27.22,0.0,27.78,3.88,2.04,5.25
25.5,32.5,2024,225,25.88,35.05,42.84,28.08,0.0,20.8,4.13,2.01,6.46
26.5,27.5,2024,225,26.31,31.67,36.88,26.99,0.12,31.2,3.54,1.15,6.02
26.5,32.5,2024,225,26.42,33.38,41.08,27.06,0.0,23.65,4.45,2.65,6.51
27.5,27.5,2024,225,26.72,30.9,35.25,25.96,4.47,34.32,3.03,1.59,4.82
27.5,32.5,2024,225,27.16,30.97,38.92,23.83,0.0,28.8,4.63,3.36,6.56
28.5,27.5,2024,225,26.78,30.65,36.6,24.1,0.06,36.13,3.06,1.24,5.07
28.5,32.5,2024,225,26.96,29.1,36.62,21.96,0.0,36.39,3.96,2.52,5.17
