LAT,LON,YEAR,DOY,ALLSKY_SFC_SW_DWN,T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,WS2M_MIN,WS2M_MAX
28.5,32.5,2022,16,12.85,7.32,13.65,1.33,1.3,68.23,3.9,2.55,5.19
29.5,27.5,2022,16,11.18,10.04,16.63,5.35,0.97,70.51,2.98,1.86,4.12
29.5,32.5,2022,16,10.67,11.37,15.6,7.52,3.57,70.63,4.33,3.12,5.59
30.5,27.5,2022,16,14.52,10.02,14.99,6.36,1.66,71.77,4.35,2.55,7.1
30.5,32.5,2022,16,8.42,10.51,15.31,7.72,16.31,74.57,3.72,1.73,5.82
31.5,27.5,2022,16,11.11,14.44,15.17,13.47,1.5,66.98,7.19,5.15,8.51
31.5,32.5,2022,16,8.01,15.14,15.85,14.39,21.68,73.73,7.23,4.89,8.79
23.5,27.5,2022,17,18.21,6.88,13.18,1.97,0.09,65.5,3.66,2.48,5.65
23.5,32.5,2022,17,17.91,10.33,16.98,4.94,0.0,55.6,4.18,2.89,6.11
24.5,27.5,2022,17,15.8,6.08,11.64,1.98,0.38,70.4,3.59,2.25,5.58
24.5,32.5,2022,17,14.59,9.32,15.69,4.2,0.01,60.05,3.78,2.85,5.23
25.5,27.5,2022,17,16.06,7.24,13.13,3.83,1.03,68.9,3.38,2.05,5.28
25.5,32.5,2022,17,10.33,9.37,15.72,5.07,0.02,63.18,3.6,2.29,5.14
26.5,27.5,2022,17,14.7,8.98,14.03,5.22,0.46,65.31,3.35,1.59,5.08
26.5,32.5,2022,17,11.45,9.24,15.22,5.12,0.01,64.21,3.3,2.38,4.44
27.5,27.5,2022,17,15.92,8.37,14.17,3.15,0.07,66.98,3.01,1.42,4.53
27.5,32.5,2022,17,15.27,7.62,12.93,3.85,0.27,68.52,3.87,3.06,5.08
28.5,27.5,2022,17,15.44,8.0,14.94,2.22,0.03,70.21,2.47,1.12,3.97
28.5,32.5,2022,17,13.82,7.2,10.93,3.72,2.33,71.66,4.18,2.59,6.19
29.5,27.5,2022,17,12.81,10.65,17.29,5.01,0.11,61.42,2.43,0.58,4.36
29.5,32.5,2022,17,14.43,11.0,14.19,7.76,3.81,68.73,4.44,3.08,6.15
30.5,27.5,2022,17,11.44,10.09,15.36,6.05,0.24,58.68,3.13,0.79,5.44
30.5,32.5,2022,17,13.02,10.3,14.58,6.88,3.9,64.73,3.01,1.37,5.37
31.5,27.5,2022,17,11.33,14.72,15.51,13.57,0.14,55.91,4.66,1.57,6.9
31.5,32.5,2022,17,10.81,14.55,14.99,14.13,1.19,61.75,6.23,3.59,7.68
23.5,27.5,2022,18,18.65,6.65,13.54,1.35,0.0,52.71,3.22,2.02,4.53
23.5,32.5,2022,18,18.82,10.57,17.74,4.81,0.0,46.21,3.14,2.04,4.05
24.5,27.5,2022,18,18.03,6.04,12.85,0.88,0.0,57.62,2.83,1.92,4.54
24.5,32.5,2022,18,18.69,9.36,16.99,3.94,0.0,43.81,3.19,1.97,4.3
25.5,27.5,2022,18,18.24,6.76,13.44,1.41,0.0,58.8,2.35,1.42,4.07
25.5,32.5,2022,18,17.93,8.63,16.74,2.75,0.0,44.08,2.87,1.91,3.86
26.5,27.5,2022,18,17.61,7.58,14.42,2.17,0.0,58.86,2.01,1.2,3.82
26.5,32.5,2022,18,17.67,8.26,16.5,2.31,0.0,38.66,2.6,1.38,3.85
27.5,27.5,2022,18,15.68,7.67,14.3,3.25,0.0,61.52,1.78,0.95,3.44
27.5,32.5,2022,18,17.66,6.42,14.35,0.65,0.0,43.66,2.95,1.69,5.1
28.5,27.5,2022,18,16.14,8.82,14.53,5.11,0.0,60.67,1.82,0.58,3.59
28.5,32.5,2022,18,17.03,5.53,11.93,0.81,0.0,53.55,3.06,1.42,5.58
29.5,27.5,2022,18,15.21,10.53,16.63,5.86,0.0,57.97,2.28,0.5,4.36
29.5,32.5,2022,18,16.54,9.62,14.04,5.95,0.0,57.97,3.01,2.24,4.18
30.5,27.5,2022,18,15.07,9.01,14.37,3.22,0.18,65.49,3.01,1.04,5.12
30.5,32.5,2022,18,14.48,9.18,15.17,5.41,0.0,56.17,1.5,0.64,2.71
31.5,27.5,2022,18,12.92,14.65,15.98,13.25,3.22,68.13,6.18,3.09,7.3
31.5,32.5,2022,18,12.91,14.25,15.3,13.75,0.14,58.44,4.53,2.06,9.26
23.5,27.5,2022,19,18.33,6.9,14.46,0.73,0.0,52.17,3.2,1.92,4.77
23.5,32.5,2022,19,19.02,9.56,16.81,3.06,0.0,41.5,3.37,2.26,4.69
24.5,27.5,2022,19,17.93,6.58,14.14,0.3,0.0,58.8,3.09,1.88,5.02
24.5,32.5,2022,19,18.54,8.84,16.31,2.37,0.0,46.19,3.39,1.93,4.46
25.5,27.5,2022,19,17.54,7.56,14.87,1.06,0.0,61.77,2.97,1.73,4.94
25.5,32.5,2022,19,17.75,8.59,16.8,0.9,0.0,54.73,3.1,1.97,4.48
26.5,27.5,2022,19,16.26,8.44,15.3,2.31,0.03,64.09,3.02,1.71,5.07
26.5,32.5,2022,19,16.77,8.2,16.37,0.91,0.0,59.15,3.28,1.48,5.21
27.5,27.5,2022,19,13.77,8.8,14.7,3.44,0.17,65.79,3.28,1.87,4.91
27.5,32.5,2022,19,14.7,6.22,13.62,0.19,0.04,68.44,3.76,1.89,5.92
28.5,27.5,2022,19,11.11,9.36,13.87,5.81,1.61,66.05,3.65,1.74,4.85
28.5,32.5,2022,19,10.28,5.27,11.91,1.02,0.65,70.32,3.78,2.04,6.03
29.5,27.5,2022,19,8.5,10.13,15.66,5.41,1.94,69.37,3.49,1.43,4.81
29.5,32.5,2022,19,8.81,9.63,13.69,6.97,2.22,66.49,5.0,3.08,5.89
30.5,27.5,2022,19,12.42,9.22,12.99,4.92,5.13,72.65,4.41,1.6,7.0
30.5,32.5,2022,19,11.99,9.15,14.84,5.4,6.31,60.32,4.63,2.38,6.81
31.5,27.5,2022,19,11.38,13.45,15.16,12.42,7.43,67.89,7.12,5.46,8.98
31.5,32.5,2022,19,11.32,13.59,15.06,12.86,13.41,66.77,9.09,7.9,9.9
23.5,27.5,2022,20,18.93,7.57,14.21,2.84,0.0,65.67,3.22,1.66,4.68
23.5,32.5,2022,20,19.02,10.52,17.36,5.61,0.0,51.79,4.25,2.49,7.14
24.5,27.5,2022,20,18.49,7.16,13.46,2.91,0.02,66.88,2.76,1.61,4.01
24.5,32.5,2022,20,18.79,9.02,15.99,4.25,0.0,52.19,3.66,1.72,5.92
25.5,27.5,2022,20,17.79,7.72,13.69,3.58,0.04,64.89,2.54,1.61,3.71
25.5,32.5,2022,20,18.25,8.48,15.84,2.87,0.0,55.35,3.0,1.4,5.06
26.5,27.5,2022,20,17.31,8.11,14.02,4.08,0.02,60.05,2.54,1.5,3.53
26.5,32.5,2022,20,17.99,7.55,15.27,1.29,0.0,55.25,3.03,1.37,4.93
27.5,27.5,2022,20,17.33,7.7,13.16,3.59,0.0,60.13,2.5,1.33,3.46
27.5,32.5,2022,20,17.9,5.5,13.15,-0.69,0.0,60.73,3.33,1.81,5.17
28.5,27.5,2022,20,17.0,7.64,12.89,3.24,0.0,64.23,1.68,0.94,3.06
28.5,32.5,2022,20,16.99,4.61,10.82,-0.42,0.0,68.63,3.25,1.86,5.09
29.5,27.5,2022,20,15.77,9.0,15.14,3.97,0.08,66.71,1.54,0.83,2.63
29.5,32.5,2022,20,16.35,8.71,13.12,4.86,0.0,66.89,3.65,2.93,4.58
30.5,27.5,2022,20,11.41,8.24,12.68,4.6,0.4,71.64,1.95,0.51,3.59
30.5,32.5,2022,20,13.49,8.39,14.1,4.07,0.03,60.27,2.16,1.31,3.34
31.5,27.5,2022,20,7.75,12.35,12.91,11.49,0.34,67.44,3.68,1.59,5.65
31.5,32.5,2022,20,10.75,12.95,13.15,12.65,0.02,60.69,4.15,0.55,7.55
23.5,27.5,2022,21,18.67,6.68,14.05,0.57,0.0,46.16,2.67,1.56,3.67
23.5,32.5,2022,21,19.18,11.52,19.92,4.09,0.0,45.96,3.02,1.76,4.0
24.5,27.5,2022,21,18.07,5.93,13.18,-0.02,0.0,50.62,2.22,1.52,3.16
24.5,32.5,2022,21,18.84,10.29,19.38,2.67,0.0,46.1,2.55,1.54,3.6
25.5,27.5,2022,21,18.19,6.26,13.27,0.67,0.0,53.77,1.84,1.06,2.9
25.5,32.5,2022,21,18.29,9.65,19.83,1.29,0.0,49.95,2.02,1.34,2.79
26.5,27.5,2022,21,18.03,6.67,13.78,0.92,0.0,58.72,1.72,1.15,2.61
26.5,32.5,2022,21,17.94,9.77,19.15,2.77,0.0,50.94,2.09,0.43,3.11
27.5,27.5,2022,21,16.82,6.64,13.37,1.3,0.0,64.96,1.67,1.17,2.59
27.5,32.5,2022,21,17.87,8.33,17.04,1.1,0.0,53.89,1.96,0.47,3.62
28.5,27.5,2022,21,16.77,7.62,13.36,2.38,0.0,65.48,1.44,1.07,2.63
28.5,32.5,2022,21,16.99,6.87,15.69,0.09,0.0,60.63,1.42,0.32,2.46
29.5,27.5,2022,21,15.68,9.1,15.21,3.53,0.01,68.01,1.43,0.41,2.74
29.5,32.5,2022,21,16.61,9.93,15.14,5.44,0.0,60.35,2.28,1.03,3.95
30.5,27.5,2022,21,13.74,8.37,12.9,5.57,0.02,68.56,1.01,0.16,2.32
30.5,32.5,2022,21,15.56,8.56,15.35,3.47,0.0,64.64,2.07,1.01,3.98
31.5,27.5,2022,21,9.51,12.96,13.65,12.37,0.19,64.49,3.42,2.62,4.2
31.5,32.5,2022,21,12.59,13.61,14.06,12.77,0.03,56.3,1.65,0.26,3.01
23.5,27.5,2022,22,18.86,6.87,14.54,0.62,0.0,48.59,2.9,1.37,4.33
23.5,32.5,2022,22,19.34,12.34,20.74,5.45,0.0,38.41,3.02,1.49,4.33
24.5,27.5,2022,22,19.1,6.06,13.75,-0.27,0.0,55.73,2.56,1.45,4.07
24.5,32.5,2022,22,19.02,10.88,20.22,4.09,0.0,37.94,2.83,1.39,4.02
25.5,27.5,2022,22,18.43,6.72,14.25,0.43,0.0,58.12,2.16,1.34,3.81
25.5,32.5,2022,22,18.2,9.61,18.63,3.0,0.0,42.99,2.88,2.12,3.85
26.5,27.5,2022,22,17.87,7.72,15.21,1.88,0.0,58.15,1.89,1.14,3.3
26.5,32.5,2022,22,17.92,9.56,18.5,3.36,0.0,42.27,2.63,1.72,4.04
27.5,27.5,2022,22,17.0,8.12,15.2,3.2,0.0,59.59,1.82,1.07,3.45
27.5,32.5,2022,22,17.81,7.55,15.79,1.52,0.0,47.28,2.68,1.43,4.62
28.5,27.5,2022,22,16.77,8.71,15.55,3.79,0.0,61.63,2.04,0.91,3.9
28.5,32.5,2022,22,17.01,6.66,14.64,0.73,0.0,51.42,2.44,1.52,3.95
29.5,27.5,2022,22,15.99,10.14,17.63,3.79,0.0,62.67,2.64,0.94,4.93
29.5,32.5,2022,22,16.39,10.23,15.02,5.72,0.0,60.0,2.48,1.59,3.59
30.5,27.5,2022,22,15.33,8.29,15.47,2.31,0.0,69.22,3.45,1.28,5.99
30.5,32.5,2022,22,14.13,9.12,15.79,3.43,0.0,63.16,1.55,0.04,2.62
31.5,27.5,2022,22,14.0,14.22,16.35,12.45,0.51,69.18,7.17,4.43,8.99
31.5,32.5,2022,22,13.35,14.69,15.73,14.07,0.01,62.11,4.28,1.37,7.88
23.5,27.5,2022,23,19.71,8.13,16.1,1.62,0.0,47.75,2.59,1.7,3.55
23.5,32.5,2022,23,19.53,11.36,19.3,4.59,0.0,41.9,3.12,1.8,4.78
24.5,27.5,2022,23,18.61,7.58,15.4,1.55,0.0,51.14,2.48,1.43,4.31
24.5,32.5,2022,23,18.97,10.22,18.6,3.73,0.0,43.88,3.09,1.97,4.64
25.5,27.5,2022,23,18.06,8.2,15.84,2.0,0.0,53.2,2.57,1.47,4.68
25.5,32.5,2022,23,18.19,9.53,18.63,2.21,0.0,48.16,2.67,1.64,4.3
26.5,27.5,2022,23,17.48,8.79,16.42,2.65,0.1,59.36,2.75,1.52,4.94
26.5,32.5,2022,23,17.74,9.2,18.17,2.44,0.0,48.77,2.74,1.63,4.57
27.5,27.5,2022,23,16.62,8.31,15.61,2.76,0.13,68.02,3.12,1.59,5.81
27.5,32.5,2022,23,17.17,7.45,15.22,1.42,0.0,56.37,3.28,2.03,5.41
28.5,27.5,2022,23,15.95,8.43,14.67,3.76,0.14,70.67,3.69,2.01,6.26
28.5,32.5,2022,23,16.44,7.16,14.52,1.3,0.0,62.57,3.47,1.89,5.64
29.5,27.5,2022,23,13.84,9.86,16.63,4.62,0.41,66.16,3.72,2.27,6.44
29.5,32.5,2022,23,15.01,11.54,16.54,7.47,0.18,64.02,3.78,2.4,5.33
30.5,27.5,2022,23,13.09,8.64,13.38,5.51,0.33,72.64,4.52,2.73,6.0
30.5,32.5,2022,23,13.05,9.44,16.33,4.61,1.96,75.74,3.61,1.2,6.71
31.5,27.5,2022,23,12.55,13.58,14.43,12.29,4.71,70.06,7.81,6.37,9.14
31.5,32.5,2022,23,6.38,13.8,14.46,12.74,3.48,74.35,7.91,6.37,9.28
23.5,27.5,2022,24,18.4,7.91,14.84,2.46,0.0,57.71,3.03,1.35,4.67
23.5,32.5,2022,24,18.57,11.84,19.02,5.57,0.0,43.56,3.48,1.65,5.71
24.5,27.5,2022,24,18.4,7.06,13.98,1.44,0.01,63.21,2.66,1.46,4.21
24.5,32.5,2022,24,17.69,10.44,17.88,4.56,0.0,46.2,3.13,1.54,4.84
25.5,27.5,2022,24,18.02,7.37,14.22,1.86,0.1,64.55,2.46,1.49,4.06
25.5,32.5,2022,24,18.03,9.47,17.31,3.07,0.0,51.1,2.65,1.69,3.93
26.5,27.5,2022,24,17.78,7.48,14.41,2.01,0.04,66.71,2.43,1.29,4.07
26.5,32.5,2022,24,17.7,8.69,16.71,2.69,0.0,55.52,2.58,1.66,4.02
27.5,27.5,2022,24,17.54,7.01,13.56,1.27,0.01,66.74,2.39,1.33,4.04
27.5,32.5,2022,24,17.51,6.68,13.94,1.62,0.0,63.81,2.81,1.66,4.36
28.5,27.5,2022,24,16.98,6.82,13.05,2.03,0.06,69.02,2.23,1.19,3.91
28.5,32.5,2022,24,16.36,6.87,13.32,2.42,0.01,69.36,2.74,1.25,4.11
29.5,27.5,2022,24,16.49,8.04,14.78,2.54,0.02,65.93,2.33,1.4,3.81
29.5,32.5,2022,24,15.38,10.25,13.06,7.81,0.75,71.88,2.69,0.9,3.64
30.5,27.5,2022,24,14.66,6.64,12.23,2.38,0.06,67.36,2.82,1.41,4.09
30.5,32.5,2022,24,12.82,7.81,12.38,4.33,1.69,81.92,1.9,0.82,3.05
31.5,27.5,2022,24,13.07,12.2,13.37,11.17,1.02,65.51,5.6,4.18,8.14
31.5,32.5,2022,24,11.23,12.74,14.0,12.32,8.55,71.15,4.43,0.26,6.91
23.5,27.5,2022,25,19.61,7.52,15.16,1.53,0.0,47.73,2.69,1.56,4.02
23.5,32.5,2022,25,19.36,11.59,19.46,5.17,0.0,36.78,4.05,2.86,5.65
24.5,27.5,2022,25,19.38,6.56,13.9,0.61,0.0,53.1,2.34,1.46,4.16
24.5,32.5,2022,25,18.91,9.84,17.9,3.92,0.0,38.73,3.61,2.42,5.18
25.5,27.5,2022,25,19.01,7.26,14.27,1.79,0.0,54.62,2.15,1.12,4.14
25.5,32.5,2022,25,18.36,8.55,16.79,2.26,0.0,44.45,3.07,1.79,4.92
26.5,27.5,2022,25,18.37,7.84,14.8,2.03,0.01,56.24,2.12,1.12,4.17
26.5,32.5,2022,25,18.11,7.74,15.77,2.17,0.0,46.18,2.94,1.76,4.87
27.5,27.5,2022,25,17.1,7.26,14.31,1.09,0.01,63.25,2.32,1.33,4.39
27.5,32.5,2022,25,18.05,5.54,12.66,0.09,0.0,53.35,2.93,1.55,5.2
28.5,27.5,2022,25,16.8,7.19,13.9,1.58,0.56,71.28,2.79,1.5,4.88
28.5,32.5,2022,25,17.07,5.4,12.2,0.12,0.0,57.6,2.6,1.33,4.56
29.5,27.5,2022,25,15.3,8.28,15.5,1.92,6.69,72.05,3.09,1.75,5.48
29.5,32.5,2022,25,16.63,10.16,14.3,6.28,0.0,55.41,2.3,0.39,3.43
30.5,27.5,2022,25,15.15,6.73,12.61,1.7,1.58,70.12,3.58,2.42,5.73
30.5,32.5,2022,25,15.0,8.15,15.1,2.55,0.01,66.41,2.32,1.46,3.87
31.5,27.5,2022,25,10.67,12.47,13.41,11.61,4.97,71.62,8.14,7.16,8.74
31.5,32.5,2022,25,14.07,13.7,15.33,12.02,0.5,66.98,5.94,4.29,7.85
23.5,27.5,2022,26,18.38,7.21,14.82,2.21,0.0,47.48,4.48,1.94,7.31
23.5,32.5,2022,26,19.61,10.94,18.86,4.27,0.0,40.41,4.32,2.94,6.38
24.5,27.5,2022,26,17.27,5.84,12.0,1.44,0.0,54.31,4.57,1.56,8.1
24.5,32.5,2022,26,19.19,9.83,18.28,3.28,0.0,42.4,4.06,2.55,6.5
25.5,27.5,2022,26,16.29,5.89,11.77,1.83,0.02,58.1,4.6,1.45,8.15
25.5,32.5,2022,26,17.68,8.76,17.6,1.74,0.0,47.74,3.85,1.79,6.8
26.5,27.5,2022,26,16.29,6.16,12.0,2.47,0.16,61.62,4.53,1.53,8.24
26.5,32.5,2022,26,15.79,7.51,15.83,1.33,0.0,53.2,3.77,1.51,7.43
27.5,27.5,2022,26,15.21,6.01,11.29,2.67,1.02,70.37,4.72,1.63,8.3
27.5,32.5,2022,26,13.11,5.46,12.34,0.35,0.1,63.42,4.68,1.7,8.71
28.5,27.5,2022,26,14.03,6.59,11.59,3.03,7.49,74.5,4.83,1.88,7.76
28.5,32.5,2022,26,11.47,5.13,10.87,0.66,1.37,71.24,5.38,1.83,9.62
29.5,27.5,2022,26,12.35,8.01,13.32,4.15,15.46,70.19,4.65,2.62,7.66
29.5,32.5,2022,26,9.53,9.26,12.59,6.96,2.06,71.82,5.59,2.55,8.63
30.5,27.5,2022,26,12.88,6.4,10.78,3.21,5.42,72.37,5.73,3.75,8.71
30.5,32.5,2022,26,8.37,7.26,12.11,3.36,3.35,76.73,4.6,1.93,8.06
31.5,27.5,2022,26,9.82,11.99,12.76,11.05,14.4,71.98,9.11,7.7,10.48
31.5,32.5,2022,26,6.69,12.61,13.9,11.52,17.41,74.59,9.62,7.94,11.63
23.5,27.5,2022,27,19.18,5.83,13.08,-0.16,0.0,50.2,4.13,2.15,6.47
23.5,32.5,2022,27,16.78,9.58,16.19,3.26,0.0,42.71,4.26,2.23,6.55
24.5,27.5,2022,27,19.3,4.83,12.15,-1.01,0.0,57.59,3.73,2.1,6.06
24.5,32.5,2022,27,17.75,8.03,14.98,2.2,0.0,45.45,3.82,1.86,5.89
25.5,27.5,2022,27,18.85,5.32,12.55,-0.54,0.0,61.0,3.31,1.67,5.52
25.5,32.5,2022,27,18.01,7.13,14.78,1.47,0.0,52.09,3.21,1.63,5.15
26.5,27.5,2022,27,18.35,6.07,13.23,0.15,0.01,63.69,3.1,1.35,5.26
26.5,32.5,2022,27,17.95,6.13,14.2,-0.3,0.0,60.61,2.87,1.64,4.85
27.5,27.5,2022,27,17.51,5.8,12.83,-0.01,0.13,70.86,3.04,1.36,5.18
27.5,32.5,2022,27,17.85,4.32,11.94,-1.42,0.0,70.39,3.32,1.83,5.38
28.5,27.5,2022,27,16.82,6.57,12.35,0.61,0.33,74.42,3.07,1.54,5.3
28.5,32.5,2022,27,15.52,4.85,11.27,0.64,0.18,72.74,3.8,1.84,5.29
29.5,27.5,2022,27,12.32,7.41,14.45,1.58,0.41,75.03,3.08,1.54,5.06
29.5,32.5,2022,27,15.38,8.99,12.89,5.71,0.94,74.25,4.56,2.8,5.76
30.5,27.5,2022,27,12.67,6.56,12.29,2.7,0.22,76.72,4.06,1.96,5.87
30.5,32.5,2022,27,13.11,8.39,13.28,4.43,1.95,78.44,4.25,2.5,5.64
31.5,27.5,2022,27,10.49,12.98,13.5,12.44,1.49,69.71,6.75,5.38,7.79
31.5,32.5,2022,27,8.16,13.49,14.34,12.09,4.73,70.56,8.79,7.14,11.56
23.5,27.5,2022,28,19.48,6.76,13.87,1.86,0.0,57.9,3.57,2.01,5.17
23.5,32.5,2022,28,18.29,9.2,16.13,3.31,0.0,44.22,3.94,1.85,5.9
24.5,27.5,2022,28,18.86,5.77,13.19,-0.39,0.0,66.25,3.14,1.96,5.13
24.5,32.5,2022,28,17.11,8.21,16.03,1.79,0.0,47.65,3.67,1.97,4.86
25.5,27.5,2022,28,18.37,6.5,14.06,0.03,0.01,67.88,2.69,1.58,4.76
25.5,32.5,2022,28,18.62,7.97,16.45,0.56,0.0,52.15,3.08,1.93,4.26
26.5,27.5,2022,28,18.06,7.57,15.16,1.19,0.06,68.58,2.52,1.34,4.6
26.5,32.5,2022,28,18.34,7.69,16.09,0.81,0.0,57.26,3.0,1.8,4.18
27.5,27.5,2022,28,17.45,7.65,14.99,2.21,0.04,72.94,2.35,1.38,4.25
27.5,32.5,2022,28,18.19,6.12,14.21,-0.22,0.0,64.39,2.97,1.9,4.16
28.5,27.5,2022,28,16.8,8.62,14.77,3.2,0.06,74.43,2.34,1.16,4.42
28.5,32.5,2022,28,17.44,5.92,13.11,0.69,0.01,71.14,2.35,1.32,3.9
29.5,27.5,2022,28,15.37,9.05,16.56,2.67,0.03,76.65,2.31,1.23,4.73
29.5,32.5,2022,28,14.23,10.1,14.44,6.71,0.43,71.19,2.71,2.19,3.47
30.5,27.5,2022,28,13.03,7.61,14.01,2.1,0.54,83.21,3.27,2.08,5.72
30.5,32.5,2022,28,13.6,9.38,14.8,4.9,1.58,78.99,2.08,0.9,3.33
31.5,27.5,2022,28,9.11,13.71,14.46,13.02,4.61,72.4,5.81,5.38,6.57
31.5,32.5,2022,28,11.02,13.94,14.84,13.07,3.65,72.1,5.7,3.98,6.99
23.5,27.5,2022,29,19.58,7.85,15.39,2.03,0.0,57.89,3.2,1.49,5.25
23.5,32.5,2022,29,19.83,11.01,19.13,4.15,0.0,44.11,3.94,2.11,5.97
24.5,27.5,2022,29,19.12,7.03,14.62,1.32,0.0,63.34,2.86,1.63,5.0
24.5,32.5,2022,29,19.48,10.0,18.36,3.31,0.0,45.78,3.78,2.02,5.78
25.5,27.5,2022,29,18.53,7.73,15.19,1.81,0.0,65.62,2.6,1.51,4.75
25.5,32.5,2022,29,18.55,9.49,18.64,2.09,0.0,50.54,3.29,2.03,5.31
26.5,27.5,2022,29,18.12,8.47,15.81,2.28,0.02,68.27,2.59,1.41,4.52
26.5,32.5,2022,29,18.27,9.18,17.71,2.91,0.0,53.25,3.3,1.8,5.4
27.5,27.5,2022,29,16.94,8.22,15.46,1.99,0.21,71.88,2.59,1.53,4.44
27.5,32.5,2022,29,18.12,7.42,15.1,1.8,0.0,61.72,3.26,1.89,5.35
28.5,27.5,2022,29,16.35,8.44,15.14,2.62,0.05,73.42,2.66,1.69,4.31
28.5,32.5,2022,29,17.17,7.02,14.26,1.85,0.0,67.54,2.47,1.43,4.36
29.5,27.5,2022,29,15.39,9.74,16.62,4.02,0.07,74.9,2.4,1.22,3.86
29.5,32.5,2022,29,16.03,11.11,15.31,7.89,0.02,65.54,2.32,1.71,3.28
30.5,27.5,2022,29,11.54,9.46,14.77,5.39,0.57,79.48,2.94,1.48,3.89
30.5,32.5,2022,29,15.73,10.48,15.25,5.73,0.11,71.34,1.47,0.11,2.81
31.5,27.5,2022,29,10.03,14.42,15.02,13.4,1.3,69.01,4.69,3.52,6.61
31.5,32.5,2022,29,12.9,13.49,14.21,12.74,3.27,69.17,1.83,0.6,3.81
23.5,27.5,2022,30,19.74,8.03,15.62,2.17,0.0,48.88,2.67,1.35,3.78
23.5,32.5,2022,30,19.56,12.14,19.55,4.9,0.0,46.79,3.59,2.33,4.89
24.5,27.5,2022,30,19.05,7.25,15.01,1.53,0.0,52.82,2.6,1.59,4.13
24.5,32.5,2022,30,19.13,10.94,18.39,4.19,0.0,50.27,3.49,2.47,5.1
25.5,27.5,2022,30,18.82,8.34,15.53,3.36,0.0,54.14,2.87,1.4,4.8
25.5,32.5,2022,30,18.61,9.77,16.61,3.36,0.0,55.33,2.97,1.5,5.11
26.5,27.5,2022,30,18.47,9.25,16.38,3.1,0.0,56.93,3.24,1.37,5.73
26.5,32.5,2022,30,18.12,9.74,17.09,3.9,0.0,54.19,2.94,1.64,4.93
27.5,27.5,2022,30,16.85,9.32,15.94,3.35,0.04,62.58,3.82,1.53,6.59
27.5,32.5,2022,30,18.3,8.23,16.03,2.81,0.0,59.93,3.13,1.84,5.16
28.5,27.5,2022,30,15.95,9.27,15.11,4.23,0.45,66.55,4.48,1.87,7.1
28.5,32.5,2022,30,17.7,7.68,15.3,2.09,0.0,63.25,2.49,1.44,4.13
29.5,27.5,2022,30,13.29,10.05,16.43,4.1,7.07,68.61,4.85,2.31,7.27
29.5,32.5,2022,30,16.67,11.87,16.8,8.01,0.0,60.38,2.15,1.59,2.7
30.5,27.5,2022,30,12.31,8.96,14.55,2.97,7.84,73.55,5.37,3.1,8.05
30.5,32.5,2022,30,13.65,11.44,17.69,6.4,0.0,61.53,1.5,0.42,2.34
31.5,27.5,2022,30,10.28,13.3,15.35,11.29,22.86,74.62,7.95,4.38,9.15
31.5,32.5,2022,30,13.75,15.11,16.01,14.3,0.1,61.95,2.99,1.07,5.47
23.5,27.5,2022,31,19.12,8.22,16.05,2.3,0.0,56.97,4.21,2.0,6.83
23.5,32.5,2022,31,18.88,12.49,18.46,8.4,0.0,43.55,3.78,2.3,5.65
24.5,27.5,2022,31,17.61,7.32,14.38,2.4,0.0,66.68,4.62,1.79,7.92
24.5,32.5,2022,31,18.68,11.29,18.1,5.75,0.0,45.99,3.6,1.67,5.76
25.5,27.5,2022,31,15.41,7.95,14.46,3.3,0.05,68.99,4.76,2.02,7.91
25.5,32.5,2022,31,16.33,10.13,17.55,3.41,0.0,53.37,3.34,1.62,6.05
26.5,27.5,2022,31,15.87,8.82,15.01,5.1,0.1,66.47,4.73,1.97,7.59
26.5,32.5,2022,31,14.18,8.78,15.89,2.3,0.0,61.01,3.17,1.44,6.26
27.5,27.5,2022,31,14.43,9.49,14.97,5.37,0.55,69.33,4.98,1.87,7.75
27.5,32.5,2022,31,11.2,7.17,12.24,1.25,0.06,68.2,4.07,1.66,7.35
28.5,27.5,2022,31,13.17,10.28,15.5,6.38,0.74,73.34,5.23,2.4,8.13
28.5,32.5,2022,31,8.91,6.92,11.04,2.15,0.29,73.44,4.63,2.0,7.33
29.5,27.5,2022,31,10.96,12.09,17.39,8.21,2.21,73.97,4.7,1.27,7.67
29.5,32.5,2022,31,9.14,11.19,14.18,7.71,0.64,69.27,4.32,2.29,6.28
30.5,27.5,2022,31,11.48,11.21,15.45,8.37,2.0,78.75,4.81,1.73,7.83
30.5,32.5,2022,31,9.01,10.33,15.4,5.37,0.8,70.52,3.44,1.64,5.52
31.5,27.5,2022,31,9.91,14.97,15.66,14.09,2.63,73.33,7.03,4.29,8.88
31.5,32.5,2022,31,11.71,14.12,14.99,13.05,0.78,72.53,6.04,5.38,6.94
23.5,27.5,2022,32,19.54,8.54,16.05,1.72,0.0,57.78,1.66,0.98,3.08
23.5,32.5,2022,32,19.32,12.66,20.16,6.28,0.0,51.66,2.57,1.34,4.05
24.5,27.5,2022,32,19.62,7.89,15.57,1.66,0.0,57.12,1.53,0.82,2.45
24.5,32.5,2022,32,18.97,11.65,19.23,5.34,0.0,55.89,2.08,0.99,3.57
25.5,27.5,2022,32,18.96,8.58,15.82,2.04,0.0,55.32,1.66,0.84,2.54
25.5,32.5,2022,32,18.24,11.74,19.53,4.19,0.0,57.71,1.56,0.55,3.05
